UID,Account Open Date,Arrears Balance,Last Payment Date,Last Collections Action,Mobile Flag,Email Flag,dp1 Result Code,dp1 IVA/CCJ Flag,dp1 Score,dp1 Deceased Flag,dp1 Mobile Flag,dp1 Email Flag,dp1 Latest Residency Confirmation Date,dp2 Council Tax Band,dp2 Occupancy Style,dp3 Match Type,dp3 Match Level,dp3 Score,dp3 Mobile Flag,dp3 Email Flag,dp3 Latest Residency Confirmation Date
467736760,11/11/2008,2360,18/02/2025,Email,N,Y,Resident,N,53,N,Y,N,30/12/2024,E,Private Renter,Resident,7,538,Y,Y,08/05/2023
200218621,22/02/2012,595,25/03/2025,SMS,Y,N,Unmatched,,,,,,,B,Owner,Resident,8,900,Y,Y,22/04/2023
791461280,09/01/2009,85,07/04/2025,SMS,Y,N,Deceased,N,0,Y,Y,Y,27/03/2025,A,Private Renter,Deceased,,,Y,Y,
207624094,15/04/2010,3562,25/03/2024,Phone,N,N,Resident,N,16,N,N,N,16/08/2023,A,Social Renter,Unmatched,,,,,
683448389,13/05/2006,1103,,SMS,Y,N,Resident,N,78,N,N,Y,14/02/2025,F,Owner,Resident,4,747,N,Y,03/12/2024
149576375,01/08/2002,2844,17/02/2025,Email,N,Y,Resident,N,53,N,N,N,24/02/2025,C,Owner,Resident,7,522,Y,Y,15/03/2024
626538242,07/05/2011,1253,,Email,N,Y,Resident,N,54,N,Y,Y,09/02/2025,D,Owner,Resident,8,826,Y,Y,22/08/2021
482057671,17/04/1995,1706,,SMS,Y,N,Resident,N,55,N,Y,N,10/12/2024,D,Private Renter,Resident,2,709,N,Y,22/09/2025
211067138,04/09/2016,,10/03/2025,Phone,N,N,Resident,N,28,N,N,Y,08/04/2025,C,,Resident,6,198,Y,Y,20/02/2022
342345670,26/08/2002,87,23/03/2025,SMS,Y,N,Deceased,N,0,Y,N,Y,15/03/2025,A,Owner,Deceased,,,Y,Y,
579910599,09/06/2011,1898,17/12/2024,SMS,Y,N,Resident,N,79,N,Y,N,16/12/2024,E,Private Renter,Resident,1,713,Y,Y,03/10/2025
274353592,30/06/1999,3576,17/04/2024,SMS,Y,N,Resident,N,28,N,N,Y,20/07/2023,E,Private Renter,Resident,2,275,Y,Y,19/09/2025
731587561,19/06/2018,2642,11/09/2024,Email,N,Y,Resident,N,44,N,N,N,25/01/2025,D,Owner,Resident,7,708,Y,Y,30/09/2022
135558542,13/02/1998,3043,16/10/2024,Email,N,Y,Deceased,N,0,Y,N,N,15/08/2023,E,Private Renter,Deceased,,,Y,N,
775846637,19/03/1996,1894,08/03/2025,Phone,N,N,Unmatched,,,,,,,C,Private Renter,Unmatched,,,,,
906910453,03/01/2010,3278,16/01/2025,Letter,N,N,Resident,N,17,N,Y,Y,20/06/2023,B,Private Renter,Resident,6,372,Y,Y,23/06/2023
430239795,30/06/2000,2176,04/12/2024,Email,N,Y,Unmatched,,,,,,,E,Private Renter,Forwarding Address,9,534,Y,N,29/10/2021
151617898,22/06/2006,,10/03/2025,SMS,Y,N,Unmatched,,,,,,,D,Private Renter,Resident,8,161,Y,Y,25/11/2021
674974586,13/10/2009,330,25/03/2025,Email,N,Y,Unmatched,,,,,,,A,Social Renter,Resident,6,855,Y,Y,28/05/2022
613928894,11/05/2003,64,04/04/2025,Phone,N,N,Unmatched,,,,,,,B,Private Renter,Forwarding Address,1,950,Y,Y,03/10/2025
741304687,04/06/2003,563,16/03/2025,SMS,Y,N,Resident,N,92,N,Y,Y,14/03/2025,D,Social Renter,Resident,3,960,Y,Y,31/07/2025
207948967,03/10/1995,892,10/03/2025,SMS,Y,N,Resident,N,79,N,N,Y,08/02/2025,D,Private Renter,Resident,6,949,Y,Y,07/07/2023
110895918,31/08/2007,68,05/04/2025,SMS,Y,N,Unmatched,,,,,,,C,Owner,Unmatched,,,,,
482649386,07/09/1995,77,02/04/2025,SMS,Y,N,Resident,N,86,N,N,Y,13/03/2025,B,Owner,Resident,7,955,Y,Y,10/12/2022
462788165,04/11/2009,,01/04/2025,Phone,N,N,Deceased,N,0,Y,N,N,08/04/2025,D,Social Renter,Deceased,,,Y,Y,
819142306,01/05/1999,1960,09/01/2025,Phone,N,N,Resident,N,58,N,Y,N,14/02/2025,D,Social Renter,Resident,7,864,Y,Y,11/06/2022
425529755,20/08/2016,7,09/04/2025,SMS,Y,N,Resident,N,90,N,Y,N,09/04/2025,B,Private Renter,Resident,4,986,Y,Y,17/10/2024
152472190,28/07/2010,3083,03/04/2023,Phone,N,N,Resident,N,16,N,N,Y,29/11/2023,E,Social Renter,Resident,3,364,Y,Y,17/06/2025
482061056,03/07/2015,370,18/03/2025,Email,N,Y,Deceased,N,0,Y,N,N,06/03/2025,D,Private Renter,Deceased,,,Y,Y,
251932469,23/11/2001,2026,18/01/2025,Email,N,Y,Resident,N,51,N,N,N,14/11/2024,C,Owner,Resident,2,617,Y,Y,01/10/2025
938847883,31/08/2011,5,21/03/2025,Email,N,Y,Resident,N,89,N,N,Y,31/03/2025,A,Owner,Resident,3,972,Y,Y,24/05/2025
535876814,03/12/2008,4501,30/12/2019,Letter,N,N,Unmatched,,,,,,,F,Social Renter,Unmatched,,,,,
792320040,23/01/2015,18,04/04/2025,SMS,Y,N,Resident,N,93,N,Y,Y,14/03/2025,A,Owner,Resident,5,971,Y,Y,31/10/2023
990957090,14/06/2003,45,11/03/2025,SMS,Y,N,Unmatched,,,,,,,B,Owner,Forwarding Address,9,963,Y,Y,30/06/2020
898755027,19/05/2016,,29/03/2025,Phone,N,N,Unmatched,,,,,,,D,Owner,Resident,2,611,Y,Y,19/09/2025
363631081,03/08/1998,2309,17/02/2025,Email,N,Y,Resident,N,26,N,N,Y,25/11/2024,F,Social Renter,Resident,1,517,Y,N,03/10/2025
229321171,18/06/2012,950,09/03/2025,SMS,Y,N,Resident,N,90,N,N,Y,15/03/2025,A,Owner,Resident,2,883,Y,Y,25/09/2025
641079246,10/10/2004,2047,03/11/2024,Phone,N,N,Resident,N,49,N,N,Y,04/11/2024,C,Owner,Resident,8,542,Y,N,06/01/2023
894863438,02/05/2013,510,12/03/2025,SMS,Y,N,Unmatched,,,,,,,,Owner,Forwarding Address,2,953,Y,Y,29/09/2025
943059248,09/12/2004,225,,Email,N,Y,Unmatched,,,,,,,A,Social Renter,Forwarding Address,2,876,Y,Y,19/09/2025
211904295,26/02/2006,3332,03/07/2023,Letter,N,N,Resident,N,27,N,N,N,19/04/2023,D,Private Renter,Resident,1,364,Y,Y,03/10/2025
127044283,19/04/2000,2093,23/11/2024,Phone,N,N,Resident,N,46,N,N,Y,14/01/2025,F,Social Renter,Resident,5,676,Y,Y,27/11/2023
650757444,20/01/2002,36,25/03/2025,SMS,Y,N,Forwarding Address,N,86,N,Y,N,08/04/2025,E,Social Renter,Resident,2,983,Y,Y,25/09/2025
293048991,05/07/2001,2508,11/03/2025,Phone,N,N,Resident,N,29,N,N,N,04/01/2025,F,Private Renter,Resident,7,534,Y,N,06/04/2022
537580099,11/06/2016,,02/04/2025,Letter,N,N,Resident,N,97,N,N,Y,28/03/2025,,Social Renter,Deceased,,,Y,N,
569022607,21/03/1995,504,,SMS,Y,N,Resident,N,80,N,Y,Y,15/03/2025,B,Private Renter,Resident,8,854,N,Y,05/11/2020
756940253,25/05/2006,663,21/03/2025,SMS,Y,N,Resident,N,80,N,Y,Y,02/03/2025,D,Private Renter,Resident,2,905,Y,Y,21/09/2025
368799403,12/04/2018,89,25/03/2025,SMS,Y,N,Resident,N,89,N,Y,Y,04/04/2025,A,Owner,Forwarding Address,8,968,Y,N,02/06/2022
627593283,13/01/2005,,06/04/2025,SMS,Y,N,Resident,N,69,N,Y,N,25/03/2025,B,Social Renter,Resident,1,371,Y,Y,03/10/2025
335655632,03/04/2016,46,22/03/2025,SMS,Y,N,Unmatched,,,,,,,A,Owner,Resident,1,954,Y,Y,03/10/2025
485762673,13/09/2005,1878,10/03/2025,Email,N,Y,Resident,N,70,N,Y,N,07/12/2024,D,Social Renter,Resident,5,755,N,Y,11/01/2024
115854033,05/10/1999,763,07/03/2025,SMS,Y,N,Resident,N,78,N,Y,Y,30/03/2025,D,Owner,Resident,3,919,Y,Y,18/03/2025
335724309,20/04/2007,2746,06/10/2024,Phone,N,N,Resident,N,54,N,Y,Y,10/09/2024,E,Owner,Unmatched,,,,,
691753405,30/01/1995,,,Phone,N,N,Resident,N,47,N,Y,Y,21/03/2025,A,Social Renter,Forwarding Address,4,69,Y,Y,16/10/2024
833245873,13/03/2012,,23/03/2025,SMS,Y,N,Unmatched,,,,,,,F,Private Renter,Deceased,,,Y,Y,
130305981,30/11/2003,3210,15/01/2025,Letter,N,N,Unmatched,,,,,,,C,Private Renter,Resident,9,348,Y,N,15/08/2020
142055730,29/04/2000,2474,03/09/2024,Email,N,Y,Resident,N,50,N,N,N,26/09/2024,F,Social Renter,Resident,8,556,Y,Y,10/04/2021
886987009,28/01/2006,3550,23/03/2024,SMS,Y,N,Resident,N,28,N,N,N,25/01/2024,F,Social Renter,Resident,9,494,Y,Y,31/03/2022
782536519,21/12/2007,2546,23/08/2024,Email,N,Y,Resident,N,49,N,Y,Y,28/09/2024,D,Social Renter,Resident,1,672,N,Y,03/10/2025
235919917,15/03/2012,3008,09/10/2023,Phone,N,N,Resident,N,19,N,N,N,06/11/2023,F,Social Renter,Resident,8,457,Y,N,11/12/2019
473936649,26/01/2012,,09/04/2025,SMS,Y,N,Resident,N,26,N,N,N,02/04/2025,C,Social Renter,Resident,4,610,Y,Y,01/04/2025
732784384,23/12/2008,37,16/03/2025,SMS,Y,N,Unmatched,,,,,,,,,Deceased,,,Y,Y,
303600415,19/07/2011,867,01/03/2025,SMS,Y,N,Resident,N,87,N,Y,Y,17/03/2025,B,Social Renter,Resident,9,940,Y,Y,21/11/2020
918234732,07/09/2012,,29/03/2025,Email,N,Y,Resident,N,15,N,Y,Y,10/03/2025,A,Owner,Deceased,,,Y,Y,
807628936,10/05/2006,31,15/03/2025,Phone,N,N,Forwarding Address,N,91,N,Y,Y,19/03/2025,A,Private Renter,Forwarding Address,6,969,N,Y,20/10/2022
122738353,22/10/2017,2892,,Email,N,Y,Resident,N,39,N,N,N,11/09/2024,E,Social Renter,Resident,5,654,Y,Y,25/01/2024
952734235,31/10/2016,,13/03/2025,Phone,N,N,Resident,N,34,N,Y,N,20/03/2025,E,Social Renter,Resident,9,855,Y,Y,13/08/2022
918374410,03/06/2005,2767,26/01/2025,Email,N,Y,Resident,N,49,N,N,N,11/02/2025,E,Private Renter,Resident,6,627,Y,Y,09/04/2024
602424634,03/06/2012,1538,16/12/2024,Email,N,Y,Resident,N,55,N,N,Y,30/01/2025,F,Social Renter,Unmatched,,,,,
238152746,07/10/2001,1363,14/02/2025,Email,N,Y,Resident,N,79,N,Y,Y,15/01/2025,,Owner,Resident,8,870,Y,Y,04/10/2022
978693146,28/09/1996,93,26/03/2025,SMS,Y,N,Resident,N,93,N,N,Y,20/03/2025,A,Private Renter,Resident,6,982,Y,Y,28/09/2022
278387760,29/08/2000,36,20/03/2025,SMS,Y,N,Resident,N,99,N,Y,Y,10/03/2025,A,Owner,Resident,3,972,Y,Y,02/04/2025
161947323,05/10/2005,2902,30/01/2025,Phone,N,N,Resident,N,58,N,N,N,25/09/2024,D,Owner,Unmatched,,,,,
893937490,09/07/2014,1592,,Email,N,Y,Resident,N,69,N,Y,N,30/01/2025,F,Owner,Resident,5,812,Y,Y,17/01/2024
605297947,26/09/2001,77,11/03/2025,SMS,Y,N,Unmatched,,,,,,,A,Private Renter,Forwarding Address,9,985,Y,Y,24/06/2020
879027437,26/12/2002,2090,20/02/2025,Phone,N,N,Resident,N,34,N,N,N,01/01/2025,E,Private Renter,Resident,3,576,N,N,01/09/2025
970502905,31/07/2008,5744,04/08/2023,Letter,N,N,Resident,Y,10,N,N,N,01/03/2022,F,Social Renter,Resident,4,58,N,Y,14/09/2024
927184103,19/08/1997,,30/03/2025,SMS,Y,N,Resident,N,54,N,N,Y,06/04/2025,F,Social Renter,Resident,2,832,Y,Y,18/09/2025
515308316,12/11/2013,458,19/03/2025,SMS,Y,N,Resident,N,78,N,Y,Y,22/03/2025,B,Private Renter,Resident,1,853,Y,Y,03/10/2025
198387336,07/05/2005,2608,30/12/2024,Email,N,Y,Resident,N,47,N,N,N,10/02/2025,F,Social Renter,Resident,1,661,Y,Y,03/10/2025
631975337,30/07/1995,2002,23/10/2024,Email,N,Y,Resident,N,39,N,N,N,24/12/2024,F,Owner,Resident,4,649,Y,Y,29/10/2024
256259603,16/10/2002,275,27/02/2025,SMS,Y,N,Resident,N,88,N,Y,Y,28/02/2025,C,Owner,Resident,9,919,Y,Y,12/07/2021
754935111,29/06/2017,2848,29/01/2025,Email,N,Y,Resident,N,53,N,Y,N,10/10/2024,F,Private Renter,Resident,4,621,N,Y,26/03/2025
109652942,28/04/1996,29,16/03/2025,SMS,Y,N,Resident,N,92,N,N,Y,21/03/2025,C,Private Renter,Resident,4,975,Y,Y,25/11/2024
238705982,23/06/2009,2624,06/02/2025,Letter,N,N,Resident,N,45,N,N,N,11/11/2024,D,Social Renter,Resident,8,655,Y,N,28/03/2021
743528761,09/12/2011,,25/03/2025,SMS,Y,N,Resident,N,77,N,N,N,16/03/2025,A,Social Renter,Resident,4,234,Y,Y,02/03/2025
423683057,13/06/1995,18,20/03/2025,SMS,Y,N,Unmatched,,,,,,,B,Owner,Resident,6,969,Y,Y,03/03/2022
570603026,10/01/2006,1955,26/03/2025,Email,N,Y,Forwarding Address,N,68,N,Y,Y,11/01/2025,F,Owner,Forwarding Address,1,810,Y,N,03/10/2025
222122817,20/10/2008,4046,28/02/2020,Email,N,Y,Resident,N,14,N,N,N,03/10/2021,E,Private Renter,Resident,4,237,Y,Y,01/04/2025
650973054,15/03/1995,777,13/03/2025,Email,N,Y,Resident,N,92,N,N,N,21/03/2025,D,Owner,Resident,8,905,Y,Y,15/09/2019
902415583,22/05/2000,6,10/03/2025,Letter,N,N,Resident,N,89,N,Y,Y,04/04/2025,C,Private Renter,Resident,8,962,Y,Y,09/05/2023
943470182,21/07/1995,25,29/03/2025,SMS,Y,N,Unmatched,,,,,,,B,Owner,Unmatched,,,,,
590722421,02/04/2005,14,25/03/2025,SMS,Y,N,Forwarding Address,N,99,N,Y,N,06/04/2025,D,Private Renter,Deceased,,,Y,Y,
953002473,31/03/2013,64,11/03/2025,SMS,Y,N,Resident,N,87,N,Y,Y,04/04/2025,B,Owner,Resident,4,959,N,Y,19/09/2024
136490060,06/02/1999,,22/03/2025,Letter,N,N,Unmatched,,,,,,,B,Owner,Forwarding Address,5,37,Y,Y,28/03/2024
522975892,12/07/2004,765,01/03/2025,Email,N,Y,Forwarding Address,N,75,N,Y,N,23/02/2025,A,Owner,Resident,4,952,Y,Y,23/03/2025
998179196,25/07/2014,1986,04/02/2025,Email,N,Y,Unmatched,,,,,,,C,Private Renter,Resident,2,811,Y,Y,21/09/2025
733458034,13/01/2001,,27/03/2025,Phone,N,N,Unmatched,,,,,,,D,Social Renter,Deceased,,,Y,Y,
165829614,01/06/1999,,12/03/2025,Letter,N,N,Resident,N,50,N,Y,N,03/04/2025,A,Social Renter,Resident,5,510,Y,Y,29/09/2023
417470776,04/07/1996,2242,23/11/2024,Email,N,Y,Resident,N,47,N,Y,N,10/10/2024,C,Private Renter,Deceased,,,Y,Y,
138454684,23/06/2015,1315,29/11/2024,SMS,Y,N,Resident,N,55,N,Y,Y,11/02/2025,B,Private Renter,Resident,9,725,Y,Y,03/11/2019
255694840,27/02/2012,63,10/03/2025,SMS,Y,N,Resident,N,86,N,Y,Y,22/03/2025,A,Owner,Resident,4,959,Y,Y,31/01/2025
721318329,11/10/1996,,14/03/2025,Email,N,Y,Resident,N,41,N,Y,N,21/03/2025,,Owner,Resident,4,176,Y,Y,10/01/2025
852494370,27/03/2011,3142,07/03/2025,Phone,N,N,Resident,N,26,N,N,N,29/09/2023,E,Owner,Resident,4,474,Y,Y,22/01/2025
936318190,03/02/2018,1552,,Phone,N,N,Resident,N,54,N,Y,Y,27/12/2024,F,Private Renter,Forwarding Address,1,769,Y,N,03/10/2025
748292421,30/01/2006,1899,26/01/2025,Email,N,Y,Resident,N,70,N,N,N,08/12/2024,C,,Unmatched,,,,,
301733992,02/06/1997,,24/03/2025,Letter,N,N,Resident,N,22,N,Y,N,23/03/2025,C,Owner,Resident,1,404,Y,Y,03/10/2025
403438377,08/03/2002,4,27/03/2025,Email,N,Y,Unmatched,,,,,,,,Social Renter,Resident,9,956,Y,Y,02/01/2022
398469779,23/10/2013,775,23/02/2025,SMS,Y,N,Resident,N,94,N,N,Y,04/03/2025,,Private Renter,Resident,8,954,Y,Y,30/06/2022
471957009,18/12/1999,2,06/04/2025,Phone,N,N,Resident,N,89,N,Y,Y,12/03/2025,A,Owner,Resident,7,970,Y,Y,11/04/2023
691622014,22/08/2015,7,19/03/2025,SMS,Y,N,Resident,N,91,N,Y,Y,28/03/2025,B,Owner,Resident,3,959,Y,Y,02/07/2025
953331805,28/09/2001,15,30/03/2025,SMS,Y,N,Unmatched,,,,,,,A,Private Renter,Resident,9,950,Y,Y,18/01/2022
958926809,27/10/2017,2244,06/01/2025,Phone,N,N,Unmatched,,,,,,,C,Private Renter,Resident,6,503,Y,N,26/08/2022
725181014,31/07/1996,2232,03/01/2025,Email,N,Y,Deceased,N,0,Y,Y,N,30/08/2024,F,Private Renter,Deceased,,,N,Y,
138053884,12/07/1997,4521,17/08/2019,Letter,N,N,Resident,Y,6,N,N,Y,13/03/2019,F,Social Renter,Deceased,,,Y,N,
282892541,18/01/2014,,13/03/2025,SMS,Y,N,Resident,N,44,N,N,Y,08/04/2025,B,Social Renter,Resident,1,573,Y,Y,03/10/2025
775332348,18/04/2005,592,14/02/2025,Email,N,Y,Unmatched,,,,,,,B,Private Renter,Resident,9,940,Y,Y,11/03/2022
464155364,21/02/2004,1544,22/01/2025,Phone,N,N,Unmatched,,,,,,,D,,Resident,7,851,Y,N,27/05/2024
880763735,10/11/2013,1812,19/02/2025,Email,N,Y,Resident,N,64,N,N,Y,24/11/2024,C,Private Renter,Resident,9,765,Y,Y,11/02/2019
963922317,02/10/2002,694,,SMS,Y,N,Resident,N,81,N,Y,N,17/03/2025,D,Owner,Resident,2,854,Y,Y,30/09/2025
940694074,02/03/1996,23,10/03/2025,Email,N,Y,Resident,N,90,N,N,Y,07/04/2025,C,Private Renter,Resident,5,963,Y,Y,21/02/2024
435717502,28/04/2008,760,22/03/2025,Email,N,Y,Deceased,N,0,Y,Y,Y,23/02/2025,D,Owner,Deceased,,,Y,Y,
600911323,17/05/2013,184,12/03/2025,Email,N,Y,Resident,N,89,N,Y,Y,20/03/2025,A,Owner,Resident,7,919,Y,Y,13/02/2021
874331178,14/05/2015,1567,26/12/2024,Email,N,Y,Deceased,N,0,Y,Y,Y,15/01/2025,C,Owner,Deceased,,,Y,N,
185151053,13/04/2003,1985,03/02/2025,Email,N,Y,Unmatched,,,,,,,F,Private Renter,Forwarding Address,3,862,Y,Y,01/07/2025
368241195,15/10/2004,99,,SMS,Y,N,Resident,N,93,N,Y,Y,09/04/2025,A,Owner,Resident,3,976,Y,Y,23/05/2025
857375959,29/01/2013,61,09/04/2025,SMS,Y,N,Unmatched,,,,,,,A,Private Renter,Unmatched,,,,,
769834773,05/05/2013,22,16/03/2025,Email,N,Y,Resident,N,96,N,Y,N,05/04/2025,B,Owner,Resident,6,988,Y,Y,29/07/2023
381465266,04/03/2012,828,25/03/2025,SMS,Y,N,Unmatched,,,,,,,D,Private Renter,Unmatched,,,,,
795348776,09/06/2007,2179,13/10/2024,Email,N,Y,Resident,N,27,N,N,N,03/01/2025,D,Social Renter,Resident,5,533,Y,Y,24/04/2024
101711316,08/01/2014,27,15/03/2025,Email,N,Y,Resident,N,89,N,Y,N,30/03/2025,A,Owner,Resident,6,951,Y,Y,02/10/2021
866734639,22/08/1996,65,07/04/2025,Email,N,Y,Deceased,N,0,Y,Y,Y,06/04/2025,C,,Deceased,,,Y,Y,
281226611,28/06/2018,1216,14/12/2024,Email,N,Y,Resident,N,77,N,N,Y,22/02/2025,F,Owner,Deceased,,,Y,N,
682434809,09/05/2001,64,07/04/2025,SMS,Y,N,Resident,N,90,N,N,Y,21/03/2025,A,Owner,Resident,9,970,Y,Y,17/08/2021
628635989,11/09/2001,,30/03/2025,SMS,Y,N,Resident,N,90,N,Y,Y,16/03/2025,E,Social Renter,Resident,7,967,Y,Y,13/11/2021
256173221,07/04/2005,4171,14/09/2020,Letter,N,N,Unmatched,,,,,,,E,Social Renter,Forwarding Address,3,25,Y,Y,04/07/2025
584519245,07/09/2017,20,28/03/2025,Phone,N,N,Unmatched,,,,,,,B,Private Renter,Forwarding Address,4,954,Y,Y,01/04/2025
343847511,19/11/2004,22,23/03/2025,SMS,Y,N,Resident,N,91,N,Y,Y,23/03/2025,,Private Renter,Resident,3,977,Y,N,03/07/2025
207910570,10/10/2013,44,29/03/2025,Email,N,Y,Unmatched,,,,,,,B,Private Renter,Deceased,,,Y,Y,
154760415,20/10/2009,73,30/03/2025,SMS,Y,N,Resident,N,86,N,Y,Y,12/03/2025,C,Owner,Resident,6,969,Y,Y,13/07/2022
617721246,25/07/2008,923,22/02/2025,SMS,Y,N,Resident,N,92,N,Y,N,12/03/2025,A,Social Renter,Resident,9,880,Y,Y,17/06/2021
587526569,11/05/2002,1717,05/02/2025,SMS,Y,N,Resident,N,74,N,N,N,28/02/2025,D,Social Renter,Resident,7,757,Y,Y,03/09/2020
954460937,07/05/2004,51,30/03/2025,SMS,Y,N,Unmatched,,,,,,,B,Owner,Resident,2,979,Y,Y,26/09/2025
128204887,23/03/2017,365,06/03/2025,Phone,N,N,Resident,N,79,N,N,Y,08/02/2025,B,Private Renter,Resident,8,853,N,N,08/12/2020
638667680,14/09/2008,1516,11/12/2024,Phone,N,N,Resident,N,69,N,N,N,07/02/2025,D,Social Renter,Resident,8,889,Y,Y,25/03/2021
877406737,23/08/2003,2122,28/03/2025,Email,N,Y,Unmatched,,,,,,,B,Private Renter,Unmatched,,,,,
977018664,28/09/2006,779,06/03/2025,SMS,Y,N,Resident,N,87,N,N,Y,10/03/2025,B,Owner,Resident,1,949,Y,Y,03/10/2025
320082041,20/12/2003,55,16/03/2025,Phone,N,N,Resident,N,98,N,Y,Y,17/03/2025,A,Owner,Resident,1,956,Y,Y,03/10/2025
978914017,12/06/2013,37,15/03/2025,SMS,Y,N,Unmatched,,,,,,,D,Owner,Deceased,,,Y,Y,
710520527,30/03/2017,44,14/03/2025,SMS,Y,N,Deceased,N,0,Y,Y,N,26/03/2025,B,Owner,Deceased,,,Y,Y,
386945483,10/02/2001,99,13/03/2025,Email,N,Y,Resident,N,88,N,Y,Y,17/03/2025,A,Owner,Resident,7,958,Y,Y,10/01/2021
716310605,19/11/1997,3436,08/06/2023,Phone,N,N,Resident,N,25,N,N,N,11/07/2023,F,Owner,Resident,8,307,N,Y,04/04/2022
888120346,12/04/2013,2341,05/02/2025,Phone,N,N,Resident,N,36,N,N,N,07/10/2024,E,Social Renter,Resident,5,708,N,Y,21/02/2024
496676081,27/08/2002,521,,Email,N,Y,Resident,N,89,N,Y,Y,24/03/2025,D,Private Renter,Resident,7,959,Y,Y,10/02/2024
266012208,13/02/2002,2625,15/10/2024,Email,N,Y,Resident,N,53,N,Y,N,15/09/2024,E,Social Renter,Resident,7,592,Y,Y,05/06/2022
352945992,06/05/2007,719,11/03/2025,SMS,Y,N,Resident,N,88,N,Y,Y,25/02/2025,B,Owner,Resident,2,855,Y,Y,21/09/2025
326426261,15/10/2015,99,19/03/2025,SMS,Y,N,Resident,N,94,N,Y,Y,17/03/2025,B,Owner,Resident,5,983,Y,Y,03/02/2024
457721815,12/11/2013,634,21/03/2025,SMS,Y,N,Resident,N,85,N,Y,Y,15/03/2025,B,Owner,Resident,1,929,Y,Y,03/10/2025
884291181,31/10/1996,2225,16/02/2025,Phone,N,N,Unmatched,,,,,,,D,Private Renter,Forwarding Address,6,503,Y,N,27/07/2024
940579873,02/05/2001,79,16/03/2025,SMS,Y,N,Unmatched,,,,,,,A,Owner,Resident,4,960,Y,Y,02/03/2025
588215957,07/02/2012,3304,,Email,N,Y,Unmatched,,,,,,,E,,Unmatched,,,,,
568554521,31/05/2007,2822,17/12/2024,Phone,N,N,Resident,N,40,N,N,N,29/01/2025,A,Private Renter,Resident,3,668,N,Y,28/08/2025
275803142,20/01/2003,96,13/03/2025,SMS,Y,N,Unmatched,,,,,,,B,Private Renter,Unmatched,,,,,
724149977,24/10/2006,2629,01/10/2024,Email,N,Y,Resident,N,49,N,N,N,25/01/2025,E,Social Renter,Resident,7,634,Y,Y,15/03/2021
928898933,28/06/2003,28,15/03/2025,Phone,N,N,Resident,N,85,N,Y,Y,28/03/2025,A,Owner,Resident,7,976,Y,Y,01/03/2024
871647576,20/10/2003,3725,06/06/2023,Phone,N,N,Unmatched,,,,,,,E,Private Renter,Unmatched,,,,,
595065483,21/02/1998,56,03/04/2025,Phone,N,N,Deceased,N,0,Y,Y,Y,06/04/2025,B,Owner,Deceased,,,Y,Y,
499843510,09/12/2014,28,05/04/2025,SMS,Y,N,Resident,N,98,N,Y,N,21/03/2025,E,,Unmatched,,,,,
569117392,08/05/2014,87,08/04/2025,Email,N,Y,Resident,N,93,N,N,N,02/04/2025,B,Private Renter,Resident,6,973,Y,Y,22/07/2023
405840242,21/04/2004,285,23/02/2025,Email,N,Y,Resident,N,86,N,N,Y,07/03/2025,D,Private Renter,Resident,4,921,Y,Y,21/03/2025
135277912,04/03/1997,1557,12/12/2024,SMS,Y,N,Unmatched,,,,,,,D,,Unmatched,,,,,
619773177,08/11/2017,43,19/03/2025,SMS,Y,N,Resident,N,87,N,Y,Y,15/03/2025,A,Private Renter,Resident,8,963,Y,Y,11/08/2021
736808238,26/09/2007,2117,16/02/2025,Email,N,Y,Unmatched,,,,,,,F,Owner,Unmatched,,,,,
647801606,24/11/2012,60,27/03/2025,SMS,Y,N,Resident,N,97,N,Y,Y,17/03/2025,B,Owner,Unmatched,,,,,
422846134,07/11/2003,674,25/02/2025,Email,N,Y,Resident,N,75,N,Y,Y,22/03/2025,D,Owner,Resident,5,886,Y,N,25/09/2023
904815710,14/07/1996,4790,08/11/2019,Letter,N,N,Resident,N,4,N,Y,Y,17/08/2019,F,Private Renter,Resident,1,264,Y,Y,03/10/2025
435797289,29/03/2008,26,20/03/2025,Phone,N,N,Resident,N,99,N,N,Y,25/03/2025,A,Owner,Resident,3,988,Y,Y,12/06/2025
928566667,07/05/2003,875,02/03/2025,Email,N,Y,Resident,N,75,N,Y,N,27/02/2025,A,Owner,Resident,5,951,Y,Y,02/10/2023
185800242,23/11/2005,3512,18/06/2024,Email,N,Y,Resident,N,22,N,N,N,15/03/2023,F,Social Renter,Deceased,,,Y,Y,
561053344,28/12/2017,2900,24/12/2024,Letter,N,N,Resident,N,49,N,N,N,02/02/2025,F,Social Renter,Resident,3,634,Y,Y,01/08/2025
656694662,04/10/2006,44,30/03/2025,Email,N,Y,Deceased,N,0,Y,N,Y,24/03/2025,A,Owner,Deceased,,,Y,Y,
584015339,09/09/2008,3936,18/10/2024,Phone,N,N,Resident,N,15,N,N,N,14/02/2024,D,Private Renter,Unmatched,,,,,
182051346,02/10/2015,926,06/03/2025,SMS,Y,N,Resident,N,82,N,Y,N,20/02/2025,C,Private Renter,Resident,2,925,Y,Y,19/09/2025
647919063,02/12/2012,56,03/04/2025,SMS,Y,N,Resident,N,92,N,Y,Y,08/04/2025,C,Private Renter,Resident,1,951,Y,Y,03/10/2025
834211099,18/01/2007,2702,18/10/2024,Email,N,Y,Resident,N,55,N,N,Y,30/09/2024,D,Owner,Unmatched,,,,,
