UID,Embed_X,Embed_Y,Account Open Date,Arrears Balance,Last Payment Date,Last Collections Action,Mobile Flag,Email Flag,dp1 Result Code,dp1 IVA/CCJ Flag,dp1 Score,dp1 Deceased Flag,dp1 Mobile Flag,dp1 Email Flag,dp1 Latest Residency Confirmation Date,dp2 Council Tax Band,dp2 Occupancy Style,dp3 Match Type,dp3 Match Level,dp3 Score,dp3 Mobile Flag,dp3 Email Flag,dp3 Latest Residency Confirmation Date,Residency Zone,Mobile_Available,Email_Available,Segment_Risk_Score,Action_Tier,Anomaly Label,Cluster,Recovery Strategy
866157966,-1.0674909,0.24148397,2004-09-27,668.0,2025-02-22,Email,N,Y,Resident,N,83.0,N,Y,N,2025-02-24,E,Owner,Resident,1.0,874.0,Y,Y,2025-10-03,Zone 1 - Agreement,0,1,86.28,Tier 2 - Medium Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
702946500,-0.42251453,0.42339233,1999-01-26,998.0,,Email,N,Y,Resident,N,85.0,N,N,N,2025-03-07,B,Private Renter,Resident,1.0,887.0,N,Y,2025-10-03,Zone 1 - Agreement,0,1,86.28,Tier 2 - Medium Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
530352120,-0.8883361,1.7812816,2007-10-28,98.0,2025-03-31,Letter,N,N,Resident,N,99.0,N,Y,Y,2025-03-27,A,Private Renter,Resident,9.0,988.0,Y,Y,2019-11-17,Zone 1 - Agreement,0,0,86.51,Tier 2 - Medium Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
151247175,0.5778934,2.9002995,2008-01-10,1568.0,2025-03-16,SMS,Y,N,Resident,N,77.0,N,Y,Y,2025-01-14,B,Private Renter,Resident,6.0,852.0,Y,Y,2024-01-20,Zone 1 - Agreement,1,0,86.81,Tier 2 - Medium Risk,Normal,2,"🕵️ Trace First (High Risk, Tier-3)"
920333758,-0.3532546,0.463689,2012-09-28,984.0,2025-03-09,Email,N,Y,Resident,N,78.0,N,Y,Y,2025-03-10,D,Social Renter,Resident,9.0,945.0,Y,Y,2020-01-31,Zone 1 - Agreement,0,1,87.34,Tier 2 - Medium Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
522975892,-1.0100795,0.15702718,2004-07-12,765.0,2025-03-01,Email,N,Y,Forwarding Address,N,75.0,N,Y,N,2025-02-23,A,Owner,Resident,4.0,952.0,Y,Y,2025-03-23,Zone 3 - Only dp3 says Resident,0,1,87.45,Tier 2 - Medium Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
845449722,-0.923848,1.6771902,2008-03-07,35.0,2025-04-01,Phone,N,N,Resident,N,98.0,N,Y,N,2025-03-20,E,,Resident,5.0,982.0,Y,Y,2023-09-30,Zone 1 - Agreement,0,0,87.48,Tier 2 - Medium Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
268593036,-1.1377432,1.7850709,2010-07-06,11.0,2025-03-18,Phone,N,N,Resident,N,99.0,N,Y,N,2025-03-24,A,Owner,Resident,5.0,965.0,Y,Y,2024-04-03,Zone 1 - Agreement,0,0,87.94,Tier 2 - Medium Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
111953448,-1.1029643,0.2388928,2011-05-25,480.0,2025-03-10,Email,N,Y,Resident,N,80.0,N,Y,Y,2025-03-26,C,Owner,Resident,2.0,868.0,Y,Y,2025-10-01,Zone 1 - Agreement,0,1,88.0,Tier 2 - Medium Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
928566667,-1.0540384,0.28821006,2003-05-07,875.0,2025-03-02,Email,N,Y,Resident,N,75.0,N,Y,N,2025-02-27,A,Owner,Resident,5.0,951.0,Y,Y,2023-10-02,Zone 1 - Agreement,0,1,88.65,Tier 2 - Medium Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
272840342,-1.0973631,1.7906547,2000-03-31,99.0,2025-03-16,Phone,N,N,Resident,N,97.0,N,Y,N,2025-03-11,C,Owner,Resident,8.0,982.0,N,Y,2023-02-08,Zone 1 - Agreement,0,0,89.12,Tier 2 - Medium Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
299869639,-0.97344995,1.7047591,2000-11-08,58.0,2025-04-06,Phone,N,N,Forwarding Address,N,96.0,N,Y,N,2025-03-22,A,Owner,Forwarding Address,1.0,987.0,Y,Y,2025-10-03,Zone 4 - Neither says Resident,0,0,89.21,Tier 2 - Medium Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
360349534,-1.086557,1.7910707,2002-10-22,89.0,2025-03-22,Phone,N,N,Resident,N,98.0,N,Y,Y,2025-03-19,D,Owner,Resident,7.0,966.0,Y,Y,2022-07-29,Zone 1 - Agreement,0,0,89.62,Tier 2 - Medium Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
278522580,-1.0839955,1.7910975,2012-12-07,100.0,2025-03-27,Phone,N,N,Resident,N,98.0,N,Y,Y,2025-03-18,B,Owner,Resident,5.0,967.0,Y,Y,2024-06-28,Zone 1 - Agreement,0,0,89.63,Tier 2 - Medium Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
320082041,-1.0794189,1.7930259,2003-12-20,55.0,2025-03-16,Phone,N,N,Resident,N,98.0,N,Y,Y,2025-03-17,A,Owner,Resident,1.0,956.0,Y,Y,2025-10-03,Zone 1 - Agreement,0,0,90.28,Tier 2 - Medium Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
689095719,-0.9940123,0.21373601,2013-05-31,553.0,2025-03-09,Email,N,Y,Resident,N,81.0,N,Y,N,2025-03-04,B,Owner,Resident,9.0,842.0,Y,N,2019-09-25,Zone 1 - Agreement,0,1,90.33,Tier 2 - Medium Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
270909943,-1.0927477,1.7964566,2017-07-09,13.0,2025-03-24,Letter,N,N,Resident,N,95.0,N,N,Y,2025-03-20,,Owner,Resident,6.0,981.0,N,Y,2021-09-09,Zone 1 - Agreement,0,0,90.36,Tier 2 - Medium Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
943723201,-0.9016807,0.22171782,2001-11-20,896.0,2025-02-27,Email,N,Y,Resident,N,82.0,N,N,Y,2025-03-09,C,Owner,Resident,3.0,866.0,Y,N,2025-05-29,Zone 1 - Agreement,0,1,90.36,Tier 2 - Medium Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
836501616,-1.087048,1.7974316,2001-08-11,6.0,2025-03-15,Letter,N,N,Resident,N,95.0,N,N,Y,2025-03-30,A,Owner,Resident,9.0,977.0,Y,Y,2019-01-20,Zone 1 - Agreement,0,0,90.69,Tier 2 - Medium Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
555017875,-1.0188153,1.666933,2015-10-20,54.0,,Phone,N,N,Resident,N,94.0,N,Y,N,2025-03-14,A,Owner,Forwarding Address,5.0,987.0,Y,Y,2024-06-02,Zone 2 - Only dp1 says Resident,0,0,91.17,Tier 2 - Medium Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
905347182,0.6425182,2.902609,2012-12-13,1755.0,2024-12-21,SMS,Y,N,Resident,N,74.0,N,N,Y,2024-12-07,D,Private Renter,Resident,3.0,855.0,Y,Y,2025-06-03,Zone 1 - Agreement,1,0,91.38,Tier 2 - Medium Risk,Normal,2,"🕵️ Trace First (High Risk, Tier-3)"
683448389,0.54899925,3.112783,2006-05-13,1103.0,,SMS,Y,N,Resident,N,78.0,N,N,Y,2025-02-14,F,Owner,Resident,4.0,747.0,N,Y,2024-12-03,Zone 1 - Agreement,1,0,91.66,Tier 2 - Medium Risk,Normal,2,"🕵️ Trace First (High Risk, Tier-3)"
234551627,0.62182015,3.0970738,2001-11-08,1874.0,2025-01-15,SMS,Y,N,Resident,N,74.0,N,N,Y,2025-01-22,D,Owner,Resident,1.0,859.0,N,Y,2025-10-03,Zone 1 - Agreement,1,0,92.17,Tier 2 - Medium Risk,Normal,2,"🕵️ Trace First (High Risk, Tier-3)"
285732130,-0.24891242,0.3584604,2000-04-26,695.0,,Email,N,Y,Resident,N,80.0,N,N,N,2025-03-07,B,Social Renter,Resident,2.0,846.0,Y,Y,2025-09-24,Zone 1 - Agreement,0,1,92.35,Tier 2 - Medium Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
895386312,0.6727242,3.1226807,2000-03-14,1946.0,,SMS,Y,N,Resident,N,79.0,N,Y,Y,2025-01-25,A,Owner,Resident,3.0,808.0,Y,Y,2025-07-05,Zone 1 - Agreement,1,0,92.99,Tier 2 - Medium Risk,Normal,2,"🕵️ Trace First (High Risk, Tier-3)"
422846134,-0.9777768,0.23667794,2003-11-07,674.0,2025-02-25,Email,N,Y,Resident,N,75.0,N,Y,Y,2025-03-22,D,Owner,Resident,5.0,886.0,Y,N,2023-09-25,Zone 1 - Agreement,0,1,93.14,Tier 2 - Medium Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
625413336,0.64877456,2.9079702,2003-09-30,1676.0,2024-12-25,SMS,Y,N,Resident,N,69.0,N,N,Y,2024-12-02,D,Private Renter,Resident,7.0,879.0,Y,Y,2023-07-18,Zone 1 - Agreement,1,0,93.19,Tier 2 - Medium Risk,Normal,2,"🕵️ Trace First (High Risk, Tier-3)"
844406256,-0.80713147,1.6593094,2007-08-19,96.0,2025-03-13,Phone,N,N,Resident,N,95.0,N,Y,Y,2025-03-23,F,,Resident,5.0,960.0,Y,Y,2024-07-05,Zone 1 - Agreement,0,0,93.29,Tier 2 - Medium Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
663034289,-0.4410261,0.083698995,2003-08-17,939.0,2025-03-01,Email,N,Y,Resident,N,78.0,N,Y,N,2025-03-02,B,,Resident,9.0,881.0,Y,Y,2022-05-07,Zone 1 - Agreement,0,1,93.29,Tier 2 - Medium Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
458710903,0.8255753,2.7964978,2004-03-08,1806.0,2024-12-27,SMS,Y,N,Resident,N,76.0,N,Y,Y,2024-12-17,D,Social Renter,Resident,9.0,816.0,Y,Y,2019-10-12,Zone 1 - Agreement,1,0,93.79,Tier 2 - Medium Risk,Normal,2,"🕵️ Trace First (High Risk, Tier-3)"
860392550,0.8745308,2.76811,2007-05-18,1351.0,,SMS,Y,N,Resident,N,74.0,N,Y,N,2024-12-03,,Private Renter,Forwarding Address,7.0,789.0,Y,Y,2021-02-16,Zone 2 - Only dp1 says Resident,1,0,93.94,Tier 2 - Medium Risk,Normal,2,"🕵️ Trace First (High Risk, Tier-3)"
825922744,-0.74321294,1.6743677,2012-01-05,4.0,2025-03-23,Phone,N,N,Resident,N,92.0,N,Y,N,2025-03-18,A,Social Renter,Resident,6.0,969.0,Y,Y,2024-02-15,Zone 1 - Agreement,0,0,94.47,Tier 2 - Medium Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
198428699,0.9055271,2.7586186,2013-02-03,1512.0,2024-12-04,SMS,Y,N,Forwarding Address,N,70.0,N,Y,Y,2025-02-22,D,,Forwarding Address,8.0,832.0,Y,N,2023-02-02,Zone 4 - Neither says Resident,1,0,95.25,Tier 2 - Medium Risk,Normal,2,"🕵️ Trace First (High Risk, Tier-3)"
375319578,-0.9737338,1.8143154,2011-12-09,91.0,2025-03-12,Phone,N,N,Resident,N,92.0,N,N,Y,2025-03-29,A,Owner,Resident,6.0,969.0,Y,Y,2023-12-05,Zone 1 - Agreement,0,0,95.34,Tier 2 - Medium Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
807628936,-0.73683614,1.5467587,2006-05-10,31.0,2025-03-15,Phone,N,N,Forwarding Address,N,91.0,N,Y,Y,2025-03-19,A,Private Renter,Forwarding Address,6.0,969.0,N,Y,2022-10-20,Zone 4 - Neither says Resident,0,0,95.74,Tier 2 - Medium Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
342153304,0.71929705,3.167845,2010-10-30,1679.0,2025-03-11,SMS,Y,N,Resident,N,76.0,N,N,N,2025-02-03,D,Owner,Resident,6.0,782.0,N,N,2023-07-07,Zone 1 - Agreement,1,0,95.92,Tier 2 - Medium Risk,Normal,2,"🕵️ Trace First (High Risk, Tier-3)"
660097512,-0.7689381,0.20406297,2014-03-10,957.0,2025-02-27,Email,N,Y,Resident,N,78.0,N,Y,N,2025-02-16,E,Owner,Resident,7.0,855.0,Y,Y,2022-12-24,Zone 1 - Agreement,0,1,96.07,Tier 2 - Medium Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
952214600,0.68225795,3.1733928,1997-01-08,1306.0,2025-01-20,SMS,Y,N,Resident,N,73.0,N,N,N,2024-12-29,C,Owner,Resident,7.0,768.0,Y,Y,2021-09-15,Zone 1 - Agreement,1,0,96.59,Tier 2 - Medium Risk,Normal,2,"🕵️ Trace First (High Risk, Tier-3)"
378351415,-0.49974534,1.6301514,2001-07-17,40.0,2025-03-30,Phone,N,N,Forwarding Address,N,89.0,N,Y,Y,2025-03-26,C,Private Renter,Resident,2.0,981.0,Y,Y,2025-09-18,Zone 3 - Only dp3 says Resident,0,0,96.63,Tier 2 - Medium Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
414551500,0.7929139,3.1000571,2008-11-29,1486.0,2025-03-12,SMS,Y,N,Resident,N,63.0,N,N,N,2024-12-01,C,Owner,Forwarding Address,6.0,879.0,Y,N,2023-10-19,Zone 2 - Only dp1 says Resident,1,0,97.29,Tier 2 - Medium Risk,Normal,2,"🕵️ Trace First (High Risk, Tier-3)"
546563286,-0.4767548,0.020075362,2007-02-19,1063.0,2024-12-12,Email,N,Y,Resident,N,75.0,N,Y,Y,2025-02-09,D,Social Renter,Forwarding Address,1.0,883.0,Y,Y,2025-10-03,Zone 2 - Only dp1 says Resident,0,1,97.33,Tier 2 - Medium Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
471957009,-0.95502,1.823451,1999-12-18,2.0,2025-04-06,Phone,N,N,Resident,N,89.0,N,Y,Y,2025-03-12,A,Owner,Resident,7.0,970.0,Y,Y,2023-04-11,Zone 1 - Agreement,0,0,97.35,Tier 2 - Medium Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
238152746,-0.5986568,0.2537824,2001-10-07,1363.0,2025-02-14,Email,N,Y,Resident,N,79.0,N,Y,Y,2025-01-15,,Owner,Resident,8.0,870.0,Y,Y,2022-10-04,Zone 1 - Agreement,0,1,97.63,Tier 2 - Medium Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
902415583,-0.72111166,1.7468948,2000-05-22,6.0,2025-03-10,Letter,N,N,Resident,N,89.0,N,Y,Y,2025-04-04,C,Private Renter,Resident,8.0,962.0,Y,Y,2023-05-09,Zone 1 - Agreement,0,0,98.19,Tier 2 - Medium Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
437075293,0.86583453,3.136859,2003-01-30,1405.0,2025-02-06,SMS,Y,N,Resident,N,65.0,N,N,Y,2024-11-29,,Owner,Forwarding Address,2.0,825.0,N,Y,2025-09-27,Zone 2 - Only dp1 says Resident,1,0,99.88,Tier 2 - Medium Risk,Normal,2,"🕵️ Trace First (High Risk, Tier-3)"
290274780,-0.9017875,1.83569,2004-07-29,13.0,2025-04-01,Phone,N,N,Resident,N,85.0,N,N,N,2025-03-10,,Owner,Resident,2.0,984.0,Y,Y,2025-09-22,Zone 1 - Agreement,0,0,100.06,Tier 3 - High Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
587526569,0.972841,2.8643703,2002-05-11,1717.0,2025-02-05,SMS,Y,N,Resident,N,74.0,N,N,N,2025-02-28,D,Social Renter,Resident,7.0,757.0,Y,Y,2020-09-03,Zone 1 - Agreement,1,0,100.8,Tier 3 - High Risk,Normal,2,"🕵️ Trace First (High Risk, Tier-3)"
928898933,-0.8778903,1.8384894,2003-06-28,28.0,2025-03-15,Phone,N,N,Resident,N,85.0,N,Y,Y,2025-03-28,A,Owner,Resident,7.0,976.0,Y,Y,2024-03-01,Zone 1 - Agreement,0,0,101.01,Tier 3 - High Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
691998973,0.83865124,3.236493,2009-08-24,1408.0,2025-01-28,SMS,Y,N,Resident,N,73.0,N,N,Y,2025-01-02,E,Owner,Resident,8.0,727.0,Y,Y,2020-11-04,Zone 1 - Agreement,1,0,101.71,Tier 3 - High Risk,Normal,2,"🕵️ Trace First (High Risk, Tier-3)"
405178005,-0.8416165,1.8413941,2003-10-25,97.0,2025-03-22,Phone,N,N,Resident,N,85.0,N,Y,Y,2025-03-30,A,Owner,Resident,9.0,973.0,Y,Y,2021-07-14,Zone 1 - Agreement,0,0,102.0,Tier 3 - High Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
579910599,1.0016173,2.9872665,2011-06-09,1898.0,2024-12-17,SMS,Y,N,Resident,N,79.0,N,Y,N,2024-12-16,E,Private Renter,Resident,1.0,713.0,Y,Y,2025-10-03,Zone 1 - Agreement,1,0,102.01,Tier 3 - High Risk,Normal,2,"🕵️ Trace First (High Risk, Tier-3)"
769591034,-0.6213431,1.6295829,2009-04-07,60.0,2025-04-01,Phone,N,N,Resident,N,85.0,N,N,Y,2025-04-02,D,Social Renter,Resident,8.0,963.0,Y,Y,2022-12-11,Zone 1 - Agreement,0,0,102.63,Tier 3 - High Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
341343663,-0.5786703,1.6141452,2014-04-09,189.0,2025-02-18,Phone,N,N,Resident,N,86.0,N,Y,N,2025-03-10,D,Social Renter,Resident,9.0,954.0,Y,Y,2022-06-28,Zone 1 - Agreement,0,0,103.82,Tier 3 - High Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
853948239,1.3116498,3.27781,2008-10-08,1757.0,2025-03-10,SMS,Y,N,Resident,N,73.0,N,N,Y,2025-02-16,C,Owner,Forwarding Address,3.0,706.0,N,Y,2025-04-04,Zone 2 - Only dp1 says Resident,1,0,107.3,Tier 3 - High Risk,Normal,2,"🕵️ Trace First (High Risk, Tier-3)"
169592786,0.83309585,3.275597,2017-12-29,1313.0,2024-12-09,SMS,Y,N,Resident,N,59.0,N,Y,N,2024-11-30,D,Owner,Resident,7.0,792.0,Y,Y,2022-02-20,Zone 1 - Agreement,1,0,108.26,Tier 3 - High Risk,Normal,2,"🕵️ Trace First (High Risk, Tier-3)"
665635039,-0.28070426,0.28774166,2010-01-28,1189.0,2025-01-27,Email,N,Y,Resident,N,76.0,N,Y,N,2025-01-12,F,Owner,Resident,9.0,772.0,Y,Y,2020-06-19,Zone 1 - Agreement,0,1,108.69,Tier 3 - High Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
645424237,0.8204182,3.2751465,2014-03-12,1053.0,2025-01-15,SMS,Y,N,Resident,N,55.0,N,Y,Y,2024-12-24,E,Owner,Resident,4.0,797.0,N,Y,2025-04-01,Zone 1 - Agreement,1,0,109.16,Tier 3 - High Risk,Normal,2,"🕵️ Trace First (High Risk, Tier-3)"
956196043,-0.1412787,0.3120608,2009-03-08,1359.0,2025-02-19,Email,N,Y,Resident,N,79.0,N,N,Y,2024-12-02,C,Owner,Resident,1.0,750.0,N,Y,2025-10-03,Zone 1 - Agreement,0,1,109.59,Tier 3 - High Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
872610100,-0.052427813,0.34228465,2015-09-23,1553.0,2025-01-08,Email,N,Y,Resident,N,79.0,N,Y,Y,2024-12-29,D,Owner,Resident,7.0,759.0,Y,Y,2022-12-02,Zone 1 - Agreement,0,1,110.63,Tier 3 - High Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
250576578,-0.107246846,1.4924935,2008-12-16,872.0,2025-03-17,Phone,N,N,Forwarding Address,N,93.0,N,Y,Y,2025-02-17,C,Social Renter,Forwarding Address,5.0,878.0,Y,N,2024-06-15,Zone 4 - Neither says Resident,0,0,111.25,Tier 3 - High Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
619360858,0.35069847,0.4277281,2001-09-01,1583.0,2025-01-11,Email,N,Y,Resident,N,73.0,N,N,N,2025-01-26,B,Private Renter,Resident,3.0,813.0,Y,Y,2025-08-20,Zone 1 - Agreement,0,1,111.53,Tier 3 - High Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
714394054,-0.41049427,1.6327955,2010-01-23,538.0,2025-03-17,Phone,N,N,Resident,N,91.0,N,N,Y,2025-03-23,A,Private Renter,Resident,5.0,858.0,Y,Y,2024-07-30,Zone 1 - Agreement,0,0,111.91,Tier 3 - High Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
777152916,-0.09974141,-0.065611705,2008-06-22,1928.0,2025-03-14,Email,N,Y,Forwarding Address,N,70.0,N,N,Y,2025-02-18,E,Owner,Forwarding Address,4.0,873.0,Y,N,2024-11-17,Zone 4 - Neither says Resident,0,1,111.98,Tier 3 - High Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
425432804,1.0113261,2.9121609,2000-11-06,1172.0,2025-02-09,SMS,Y,N,Resident,N,56.0,N,Y,N,2024-12-22,B,Social Renter,Resident,1.0,766.0,Y,Y,2025-10-03,Zone 1 - Agreement,1,0,112.45,Tier 3 - High Risk,Normal,2,"🕵️ Trace First (High Risk, Tier-3)"
227155108,-0.031054536,0.31611884,1999-02-12,1257.0,2024-12-30,Email,N,Y,Resident,N,80.0,N,Y,Y,2024-12-13,B,Owner,Resident,7.0,701.0,Y,Y,2022-02-02,Zone 1 - Agreement,0,1,112.47,Tier 3 - High Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
368315520,-0.34518236,1.6430221,1999-03-01,697.0,2025-03-22,Letter,N,N,Resident,N,93.0,N,N,Y,2025-03-01,B,Private Renter,Resident,9.0,847.0,Y,N,2021-11-25,Zone 1 - Agreement,0,0,112.6,Tier 3 - High Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
290124232,1.0341951,2.9130533,2010-12-17,1054.0,2025-01-22,SMS,Y,N,Resident,N,57.0,N,Y,N,2025-01-29,E,Social Renter,Resident,3.0,734.0,N,Y,2025-03-11,Zone 1 - Agreement,1,0,113.47,Tier 3 - High Risk,Normal,2,"🕵️ Trace First (High Risk, Tier-3)"
447960041,1.002052,2.9975462,2005-08-26,1268.0,2024-12-27,SMS,Y,N,Resident,N,61.0,N,N,Y,2024-12-23,E,Private Renter,Resident,8.0,706.0,Y,Y,2020-06-02,Zone 1 - Agreement,1,0,114.41,Tier 3 - High Risk,Normal,2,"🕵️ Trace First (High Risk, Tier-3)"
542240545,-0.22960731,0.32763562,1996-09-24,1162.0,2024-11-17,Email,N,Y,Resident,N,67.0,N,N,Y,2024-12-18,C,Owner,Resident,5.0,798.0,N,Y,2023-09-21,Zone 1 - Agreement,0,1,114.82,Tier 3 - High Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
893937490,-0.04720089,0.38476175,2014-07-09,1592.0,,Email,N,Y,Resident,N,69.0,N,Y,N,2025-01-30,F,Owner,Resident,5.0,812.0,Y,Y,2024-01-17,Zone 1 - Agreement,0,1,115.72,Tier 3 - High Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
359287877,1.0331593,3.3613787,2015-07-19,1717.0,2025-02-20,SMS,Y,N,Resident,N,56.0,N,N,Y,2024-11-30,D,Owner,Resident,3.0,787.0,Y,Y,2025-04-02,Zone 1 - Agreement,1,0,115.8,Tier 3 - High Risk,Normal,2,"🕵️ Trace First (High Risk, Tier-3)"
251370646,0.99684924,3.3535378,1997-10-31,1799.0,2025-02-15,SMS,Y,N,Resident,N,53.0,N,N,N,2025-02-03,C,Owner,Resident,1.0,825.0,Y,Y,2025-10-03,Zone 1 - Agreement,1,0,115.82,Tier 3 - High Risk,Normal,2,"🕵️ Trace First (High Risk, Tier-3)"
797134839,0.9382083,3.346695,1998-04-11,1320.0,2025-02-10,SMS,Y,N,Resident,N,50.0,N,Y,N,2024-12-04,D,Owner,Resident,2.0,803.0,Y,Y,2025-09-26,Zone 1 - Agreement,1,0,116.23,Tier 3 - High Risk,Normal,2,"🕵️ Trace First (High Risk, Tier-3)"
731581993,0.5502812,0.47752342,2002-11-07,1668.0,2025-01-16,Email,N,Y,Resident,N,77.0,N,N,Y,2025-01-29,D,Social Renter,Resident,8.0,732.0,Y,Y,2020-03-26,Zone 1 - Agreement,0,1,116.48,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
474510176,0.97347873,3.3551824,2012-06-20,1506.0,2025-03-25,SMS,Y,N,Resident,N,51.0,N,N,N,2025-01-07,D,Owner,Resident,2.0,808.0,Y,Y,2025-09-27,Zone 1 - Agreement,1,0,116.59,Tier 3 - High Risk,Normal,2,"🕵️ Trace First (High Risk, Tier-3)"
274690833,0.22897665,0.4285625,2010-12-10,1084.0,2025-01-11,Email,N,Y,Resident,N,61.0,N,N,Y,2025-01-12,D,Private Renter,Resident,5.0,825.0,Y,Y,2024-08-24,Zone 1 - Agreement,0,1,117.34,Tier 3 - High Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
214255294,1.0393918,3.0566792,2013-05-16,1735.0,2025-02-22,SMS,Y,N,Resident,N,53.0,N,Y,Y,2025-02-17,F,Private Renter,Resident,7.0,802.0,Y,Y,2021-05-18,Zone 1 - Agreement,1,0,117.48,Tier 3 - High Risk,Normal,2,"🕵️ Trace First (High Risk, Tier-3)"
425735148,1.3166647,3.3242803,2009-04-13,1547.0,2024-12-25,SMS,Y,N,Resident,N,54.0,N,N,Y,2024-12-10,E,Owner,Forwarding Address,5.0,771.0,Y,Y,2024-02-01,Zone 2 - Only dp1 says Resident,1,0,117.7,Tier 3 - High Risk,Normal,2,"🕵️ Trace First (High Risk, Tier-3)"
449243758,0.11581978,0.44387907,2005-08-10,1946.0,2025-01-02,Email,N,Y,Resident,N,68.0,N,N,Y,2024-11-30,E,Owner,Resident,7.0,833.0,N,Y,2024-05-08,Zone 1 - Agreement,0,1,118.16,Tier 3 - High Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
966590364,-0.47027546,1.8990303,2010-12-16,258.0,2025-02-14,Phone,N,N,Resident,N,76.0,N,N,Y,2025-03-25,D,Owner,Resident,6.0,916.0,Y,Y,2023-09-27,Zone 1 - Agreement,0,0,118.31,Tier 3 - High Risk,Normal,2,"🕵️ Trace First (High Risk, Tier-3)"
138454684,1.0517259,3.0354753,2015-06-23,1315.0,2024-11-29,SMS,Y,N,Resident,N,55.0,N,Y,Y,2025-02-11,B,Private Renter,Resident,9.0,725.0,Y,Y,2019-11-03,Zone 1 - Agreement,1,0,118.98,Tier 3 - High Risk,Normal,2,"🕵️ Trace First (High Risk, Tier-3)"
527092278,0.5417339,0.5827233,2012-08-29,1996.0,2024-12-21,Email,N,Y,Resident,N,62.0,N,Y,N,2025-01-09,F,Private Renter,Resident,3.0,886.0,Y,Y,2025-06-25,Zone 1 - Agreement,0,1,119.36,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
552542730,0.36952084,0.44071528,2004-08-14,1209.0,,Email,N,Y,Resident,N,66.0,N,Y,Y,2024-11-26,F,Social Renter,Resident,6.0,765.0,Y,N,2023-12-24,Zone 1 - Agreement,0,1,119.59,Tier 3 - High Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
123193798,-0.12271613,0.40040347,2014-03-06,1462.0,2024-12-17,Email,N,Y,Resident,N,59.0,N,Y,N,2024-11-25,E,Owner,Resident,7.0,858.0,Y,Y,2021-01-22,Zone 1 - Agreement,0,1,119.82,Tier 3 - High Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
